time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1281225600000,2010-08-08,-48.5742340489284,69.3207716367517,1236.2637939453125,5.0,242.0,194.0,1281225600000
1282176000000,2010-08-19,-48.5742340489284,69.3207716367517,1230.4322509765625,2.0,288.0,186.0,1282176000000
1285459200000,2010-09-26,-48.5742340489284,69.3207716367517,1232.5081787109375,7.0,246.0,199.0,1285459200000
1287273600000,2010-10-17,-48.5742340489284,69.3207716367517,1204.54638671875,8.0,200.0,189.0,1287619200000
1287273600000,2010-10-17,-48.5742340489284,69.3207716367517,1205.116943359375,18.0,209.0,207.0,1287619200000
1287273600000,2010-10-17,-48.5742340489284,69.3207716367517,1206.685546875,11.0,185.0,183.0,1287619200000
1300579200000,2011-03-20,-48.5742340489284,69.3207716367517,1228.421630859375,6.0,261.0,199.0,1300579200000
1332979200000,2012-03-29,-48.5742340489284,69.3207716367517,1224.7344970703125,2.0,203.0,182.0,1332979200000
1337299200000,2012-05-18,-48.5742340489284,69.3207716367517,1225.831787109375,4.0,306.0,190.0,1337299200000
1339891200000,2012-06-17,-48.5742340489284,69.3207716367517,1225.8497314453125,4.0,263.0,194.0,1339891200000
1370736000000,2013-06-09,-48.5742340489284,69.3207716367517,1223.5677490234375,0.0,263.0,181.0,1370736000000
1374451200000,2013-07-22,-48.5742340489284,69.3207716367517,1219.7288818359375,1.0,95.0,177.0,1374451200000
1425340800000,2015-03-03,-48.5742340489284,69.3207716367517,1214.6181640625,2.0,286.0,188.0,1425340800000
1466812800000,2016-06-25,-48.5742340489284,69.3207716367517,1213.2237548828125,5.0,242.0,193.0,1466812800000
1495670400000,2017-05-25,-48.5742340489284,69.3207716367517,1210.4744873046875,3.0,241.0,188.0,1495670400000
