time,datetime,longitude,latitude,elevation,slope,aspect,hillshade,time_end
1344211200000,2012-08-06,-21.737765621779307,77.53327776200646,81.56439208984375,4.0,6.0,179.0,1344211200000
1363910400000,2013-03-22,-21.737765621779307,77.53327776200646,80.62969207763672,8.0,346.0,186.0,1363910400000
1371600000000,2013-06-19,-21.737765621779307,77.53327776200646,82.43525695800781,1.0,286.0,183.0,1371600000000
1373328000000,2013-07-09,-21.737765621779307,77.53327776200646,82.66145324707031,6.0,88.0,163.0,1373760000000
1373760000000,2013-07-14,-21.737765621779307,77.53327776200646,80.61587524414062,3.0,39.0,173.0,1373760000000
1399507200000,2014-05-08,-21.737765621779307,77.53327776200646,81.62400817871094,3.0,84.0,172.0,1399507200000
1430438400000,2015-05-01,-21.737765621779307,77.53327776200646,80.14138793945312,5.0,165.0,176.0,1430438400000
1459728000000,2016-04-04,-21.737765621779307,77.53327776200646,75.1916732788086,1.0,61.0,177.0,1459728000000
1489795200000,2017-03-18,-21.737765621779307,77.53327776200646,71.82495880126953,3.0,348.0,182.0,1489795200000
1490486400000,2017-03-26,-21.737765621779307,77.53327776200646,74.18314361572266,5.0,67.0,166.0,1490486400000
1493164800000,2017-04-26,-21.737765621779307,77.53327776200646,67.74419403076172,3.0,5.0,179.0,1493164800000
1495756800000,2017-05-26,-21.737765621779307,77.53327776200646,69.19628143310547,2.0,45.0,175.0,1495756800000
1498521600000,2017-06-27,-21.737765621779307,77.53327776200646,69.40605163574219,4.0,77.0,169.0,1498521600000
1502323200000,2017-08-10,-21.737765621779307,77.53327776200646,66.23174285888672,3.0,340.0,184.0,1502323200000
1504915200000,2017-09-09,-21.737765621779307,77.53327776200646,69.20742797851562,3.0,118.0,172.0,1504915200000
