time,datetime,elevation,slope,aspect
1336694400000,2012-05-11,2698.83984375,0.2690795156638049,131.81057752076848
1338854400000,2012-06-05,2700.043701171875,1.655337296750903,124.94482992928089
1397001600000,2014-04-09,2703.76171875,0.3878566812688124,81.91043842533162
1400457600000,2014-05-19,2698.39404296875,0.2554214894706396,267.20634958270085
1433030400000,2015-05-31,2705.8818359375,0.2983472090209087,290.90035518904523
1433548800000,2015-06-06,2704.903564453125,0.5090413647781562,29.36134241209523
1463875200000,2016-05-22,2702.100830078125,0.022903871372757234,88.14385930459544
1494201600000,2017-05-08,2704.951904296875,0.21013132793764486,49.44618883176472
