time,datetime,elevation,slope,aspect,hillshade
1361577600000,2013-02-23,742.1795043945312,9,84,152
1362355200000,2013-03-04,743.31640625,5,19,175
1363824000000,2013-03-21,750.5285034179688,5,16,176
1364515200000,2013-03-29,743.2904663085938,5,16,176
1365724800000,2013-04-12,740.7135620117188,6,14,176
1399852800000,2014-05-12,743.508544921875,5,14,177
1444089600000,2015-10-06,739.8348388671875,5,18,175
1465344000000,2016-06-08,740.0405883789062,5,21,175
1501632000000,2017-08-02,736.6962280273438,5,18,175
