time,datetime,elevation,slope,aspect,hillshade,time_end
1336780800000,2012-05-12,2315.917724609375,0.0,193.0,180.0,1336780800000
1345680000000,2012-08-23,2314.717529296875,0.0,220.0,181.0,1345680000000
1407110400000,2014-08-04,2312.740234375,0.0,217.0,181.0,1407110400000
1407196800000,2014-08-05,2318.161865234375,0.0,217.0,181.0,1407196800000
1410912000000,2014-09-17,2316.41748046875,0.0,204.0,181.0,1410912000000
1412035200000,2014-09-30,1904.48291015625,12.0,189.0,186.0,1412035200000
1412035200000,2014-09-30,1528.8026123046875,11.0,193.0,188.0,1412035200000
1412035200000,2014-09-30,1599.8392333984375,1.0,24.0,179.0,1412035200000
1429747200000,2015-04-23,2313.509521484375,0.0,222.0,181.0,1429747200000
1430352000000,2015-04-30,2335.26904296875,0.0,218.0,181.0,1430438400000
1430352000000,2015-04-30,2303.7939453125,0.0,221.0,181.0,1430352000000
1463270400000,2016-05-15,2309.757568359375,0.0,213.0,181.0,1463270400000
1490313600000,2017-03-24,2317.9013671875,0.0,209.0,181.0,1490313600000
1492300800000,2017-04-16,2308.4462890625,0.0,219.0,181.0,1492300800000
