time,datetime,elevation,slope,aspect,hillshade,time_end
1307404800000,2011-06-07,495.0213623046875,4.0,309.0,191.0,1307404800000
1334188800000,2012-04-12,497.76953125,2.0,290.0,185.0,1334188800000
1342656000000,2012-07-19,496.163818359375,3.0,312.0,186.0,1342656000000
1364688000000,2013-03-31,497.4670104980469,3.0,359.0,180.0,1364688000000
1373500800000,2013-07-11,504.21173095703125,0.0,55.0,180.0,1373587200000
1373500800000,2013-07-11,496.94451904296875,1.0,286.0,183.0,1373587200000
1373500800000,2013-07-11,497.67205810546875,1.0,284.0,182.0,1373500800000
1373587200000,2013-07-12,497.3724365234375,0.0,306.0,181.0,1373587200000
1401753600000,2014-06-03,498.70709228515625,2.0,307.0,185.0,1401753600000
1425254400000,2015-03-02,494.0592041015625,3.0,304.0,187.0,1425254400000
1461715200000,2016-04-27,502.6314697265625,1.0,349.0,181.0,1461715200000
1494633600000,2017-05-13,490.7623291015625,1.0,342.0,181.0,1494633600000
1495584000000,2017-05-24,495.2435607910156,1.0,17.0,179.0,1495584000000
