time,datetime,elevation,slope,aspect,hillshade,time_end
1329696000000,2012-02-20,1037.943603515625,0.0,59.0,180.0,1329696000000
1341792000000,2012-07-09,1042.900634765625,0.0,30.0,180.0,1341792000000
1366588800000,2013-04-22,1035.2537841796875,0.0,344.0,180.0,1366588800000
1400544000000,2014-05-20,1037.38037109375,0.0,108.0,179.0,1400544000000
1400544000000,2014-05-20,1036.302490234375,0.0,104.0,180.0,1400544000000
1411171200000,2014-09-20,1035.37939453125,0.0,45.0,180.0,1411171200000
1433462400000,2015-06-05,1049.4141845703125,0.0,82.0,179.0,1433721600000
1433462400000,2015-06-05,1039.517578125,0.0,112.0,179.0,1433721600000
1433462400000,2015-06-05,1038.193115234375,0.0,106.0,179.0,1433462400000
1433721600000,2015-06-08,1037.4049072265625,0.0,97.0,179.0,1433721600000
1435881600000,2015-07-03,1035.9931640625,1.0,113.0,179.0,1435881600000
1435881600000,2015-07-03,1036.9073486328125,0.0,114.0,179.0,1435881600000
1437004800000,2015-07-16,1021.6622924804688,0.0,100.0,179.0,1437004800000
1457049600000,2016-03-04,1035.159912109375,1.0,117.0,179.0,1457049600000
1458864000000,2016-03-25,1037.181884765625,1.0,106.0,179.0,1458864000000
1466553600000,2016-06-22,1034.50146484375,1.0,106.0,179.0,1466553600000
1468454400000,2016-07-14,1035.470703125,1.0,105.0,178.0,1468454400000
1469491200000,2016-07-26,1036.2119140625,1.0,98.0,178.0,1469491200000
1474761600000,2016-09-25,1036.0269775390625,1.0,106.0,178.0,1474761600000
1495670400000,2017-05-25,1034.7471923828125,1.0,83.0,178.0,1495670400000
1508630400000,2017-10-22,1036.291748046875,1.0,104.0,178.0,1508630400000
