time,datetime,elevation,slope,aspect,hillshade,time_end
1345420800000,2012-08-20,1985.6273193359375,0.0,99.0,180.0,1345420800000
1366243200000,2013-04-18,1982.0821533203125,0.0,90.0,180.0,1366243200000
1366588800000,2013-04-22,1984.3990478515625,0.0,104.0,180.0,1366588800000
1373155200000,2013-07-07,1980.13671875,0.0,94.0,180.0,1373155200000
1374192000000,2013-07-19,1983.4000244140625,0.0,100.0,180.0,1374192000000
1376524800000,2013-08-15,1984.58056640625,1.0,62.0,178.0,1376870400000
1376524800000,2013-08-15,1985.39404296875,0.0,88.0,180.0,1376524800000
1376870400000,2013-08-19,1985.394775390625,0.0,109.0,180.0,1376870400000
1379462400000,2013-09-18,1982.2724609375,0.0,97.0,180.0,1379462400000
1399334400000,2014-05-06,1986.71923828125,0.0,97.0,180.0,1399334400000
1401753600000,2014-06-03,1986.2322998046875,0.0,102.0,180.0,1401753600000
1401926400000,2014-06-05,1978.2965087890625,0.0,110.0,180.0,1402099200000
1401926400000,2014-06-05,1983.4345703125,0.0,109.0,180.0,1401926400000
1402099200000,2014-06-07,1988.0272216796875,0.0,104.0,180.0,1402099200000
1429315200000,2015-04-18,1986.944091796875,0.0,103.0,180.0,1429315200000
1430784000000,2015-05-05,1980.002197265625,0.0,89.0,180.0,1430784000000
1435363200000,2015-06-27,1987.1246337890625,0.0,102.0,180.0,1434931200000
1458518400000,2016-03-21,1986.53125,0.0,96.0,180.0,1458518400000
1462838400000,2016-05-10,1985.424560546875,0.0,92.0,180.0,1462838400000
1492128000000,2017-04-14,1983.694580078125,0.0,93.0,180.0,1492128000000
1492819200000,2017-04-22,1986.35888671875,0.0,101.0,180.0,1492819200000
1492905600000,2017-04-23,1981.71875,0.0,101.0,180.0,1492905600000
