time,datetime,elevation,slope,aspect,hillshade,time_end
1308355200000,2011-06-18,158.37380981445312,57.0,267.0,255.0,1308355200000
1334102400000,2012-04-11,1427.7064208984375,1.0,189.0,181.0,1333756800000
1334102400000,2012-04-11,1429.048583984375,1.0,189.0,181.0,1334102400000
1336780800000,2012-05-12,1427.7515869140625,1.0,191.0,181.0,1336780800000
1344038400000,2012-08-04,1428.1683349609375,1.0,189.0,181.0,1344038400000
1364256000000,2013-03-26,1429.794921875,1.0,192.0,181.0,1364256000000
1402617600000,2014-06-13,1429.2113037109375,1.0,189.0,181.0,1402617600000
1429488000000,2015-04-20,1431.6865234375,1.0,190.0,181.0,1429488000000
1433116800000,2015-06-01,1418.9744873046875,1.0,193.0,181.0,1433721600000
1460937600000,2016-04-18,1426.695556640625,1.0,190.0,181.0,1460937600000
1489276800000,2017-03-12,1432.3668212890625,1.0,190.0,181.0,1489276800000
