time,datetime,elevation,slope,aspect,hillshade,time_end
1332115200000,2012-03-19,670.0831909179688,2.0,36.0,177.0,1332115200000
1336953600000,2012-05-14,669.3526611328125,2.0,34.0,177.0,1336953600000
1344297600000,2012-08-07,667.6265869140625,2.0,37.0,177.0,1344297600000
1344297600000,2012-08-07,668.8323364257812,2.0,31.0,177.0,1344297600000
1363996800000,2013-03-23,670.6029052734375,2.0,36.0,176.0,1363996800000
1363996800000,2013-03-23,665.2662963867188,2.0,47.0,176.0,1363996800000
1372982400000,2013-07-05,664.4868774414062,2.0,36.0,177.0,1372982400000
1372982400000,2013-07-05,666.7735595703125,2.0,37.0,176.0,1372982400000
1372982400000,2013-07-05,665.8259887695312,2.0,39.0,176.0,1372982400000
1372982400000,2013-07-05,668.32177734375,2.0,38.0,176.0,1372982400000
1396051200000,2014-03-29,676.6441040039062,2.0,42.0,177.0,1396051200000
1396915200000,2014-04-08,668.078369140625,2.0,45.0,176.0,1396915200000
1397088000000,2014-04-10,668.4965209960938,2.0,47.0,176.0,1397088000000
1397260800000,2014-04-12,668.5753173828125,2.0,48.0,176.0,1397260800000
1398729600000,2014-04-29,662.895751953125,2.0,42.0,176.0,1398729600000
1401408000000,2014-05-30,670.9903564453125,2.0,41.0,176.0,1401408000000
1404345600000,2014-07-03,670.2312622070312,2.0,47.0,176.0,1404345600000
1406937600000,2014-08-02,674.10595703125,2.0,41.0,177.0,1406937600000
1409875200000,2014-09-05,665.3885498046875,2.0,47.0,177.0,1409875200000
1426896000000,2015-03-21,670.949951171875,1.0,39.0,177.0,1426896000000
1429574400000,2015-04-21,672.2132568359375,1.0,45.0,177.0,1429574400000
1429920000000,2015-04-25,663.0568237304688,1.0,40.0,177.0,1429920000000
1430006400000,2015-04-26,671.38427734375,2.0,44.0,177.0,1430006400000
1430092800000,2015-04-27,670.2548217773438,1.0,37.0,178.0,1430092800000
1431648000000,2015-05-15,670.641357421875,2.0,44.0,177.0,1431820800000
1432166400000,2015-05-21,670.8026123046875,2.0,49.0,177.0,1432166400000
1434499200000,2015-06-17,654.7732543945312,1.0,34.0,179.0,1433980800000
1434499200000,2015-06-17,657.0236206054688,1.0,18.0,180.0,1433980800000
1434758400000,2015-06-20,670.1796875,1.0,43.0,177.0,1434758400000
1437609600000,2015-07-23,667.265380859375,1.0,41.0,178.0,1437609600000
1441238400000,2015-09-03,669.235595703125,1.0,40.0,177.0,1441238400000
1459296000000,2016-03-30,670.6889038085938,2.0,45.0,176.0,1459296000000
1460592000000,2016-04-14,676.3535766601562,2.0,33.0,178.0,1461283200000
1460592000000,2016-04-14,667.1737060546875,2.0,42.0,177.0,1460592000000
1461283200000,2016-04-22,667.3322143554688,2.0,53.0,176.0,1461283200000
1461888000000,2016-04-29,667.8798217773438,2.0,47.0,176.0,1461888000000
1464739200000,2016-06-01,667.5933837890625,2.0,46.0,176.0,1464739200000
1467331200000,2016-07-01,667.8028564453125,2.0,46.0,177.0,1467331200000
1470009600000,2016-08-01,667.7913208007812,2.0,43.0,176.0,1470009600000
1470009600000,2016-08-01,670.0458374023438,2.0,39.0,176.0,1470009600000
1475539200000,2016-10-04,668.4668579101562,2.0,43.0,176.0,1475539200000
