time,datetime,elevation,slope,aspect,hillshade,time_end
1309737600000,2011-07-04,2564.16162109375,0.0,140.0,180.0,1309737600000
1313280000000,2011-08-14,2562.906982421875,0.0,156.0,180.0,1313280000000
1335571200000,2012-04-28,2560.154541015625,0.0,159.0,180.0,1335571200000
1370131200000,2013-06-02,2563.061279296875,0.0,170.0,180.0,1370131200000
1370217600000,2013-06-03,2566.20263671875,0.0,173.0,180.0,1370131200000
1370217600000,2013-06-03,2566.10791015625,0.0,160.0,180.0,1370217600000
1398470400000,2014-04-26,2562.666015625,0.0,156.0,180.0,1398470400000
1398816000000,2014-04-30,2564.826904296875,0.0,146.0,180.0,1398816000000
1431820800000,2015-05-17,2562.29150390625,0.0,167.0,180.0,1431820800000
1433462400000,2015-06-05,2564.643310546875,0.0,160.0,180.0,1433462400000
1459382400000,2016-03-31,2565.26708984375,0.0,161.0,180.0,1459382400000
1492300800000,2017-04-16,2567.1494140625,0.0,161.0,180.0,1492300800000
