time,datetime,elevation,slope,aspect,hillshade,time_end
1345766400000,2012-08-24,578.8325805664062,3.0,166.0,178.0,1345766400000
1364169600000,2013-03-25,590.028564453125,4.0,144.0,174.0,1364169600000
1428192000000,2015-04-05,581.0653076171875,4.0,160.0,176.0,1428192000000
1430092800000,2015-04-27,590.7404174804688,3.0,151.0,176.0,1430006400000
1436832000000,2015-07-14,580.1240234375,3.0,142.0,174.0,1436832000000
1437177600000,2015-07-18,585.8137817382812,4.0,141.0,173.0,1437177600000
1437523200000,2015-07-22,579.69482421875,5.0,131.0,170.0,1437523200000
1437782400000,2015-07-25,586.4620361328125,3.0,137.0,173.0,1437782400000
1438300800000,2015-07-31,581.8927612304688,4.0,133.0,171.0,1438300800000
1439337600000,2015-08-12,583.614990234375,3.0,161.0,177.0,1439337600000
1439424000000,2015-08-13,563.0520629882812,4.0,124.0,170.0,1439510400000
1442620800000,2015-09-19,583.8297119140625,2.0,161.0,178.0,1442620800000
1462924800000,2016-05-11,584.7313232421875,3.0,136.0,173.0,1462924800000
1463443200000,2016-05-17,582.6817626953125,3.0,154.0,176.0,1463443200000
1465257600000,2016-06-07,586.6431884765625,3.0,150.0,176.0,1465257600000
1466208000000,2016-06-18,579.9571533203125,3.0,153.0,176.0,1466208000000
1466985600000,2016-06-27,580.7698974609375,3.0,148.0,175.0,1466985600000
1468195200000,2016-07-11,582.8121337890625,2.0,182.0,181.0,1468195200000
1468368000000,2016-07-13,584.4425048828125,2.0,167.0,179.0,1468368000000
1468454400000,2016-07-14,581.7619018554688,3.0,148.0,176.0,1468454400000
1468540800000,2016-07-15,580.65625,2.0,175.0,180.0,1468540800000
1469664000000,2016-07-28,579.9738159179688,3.0,146.0,175.0,1469664000000
1470528000000,2016-08-07,579.2374267578125,2.0,178.0,180.0,1470528000000
1470787200000,2016-08-10,581.9325561523438,2.0,170.0,179.0,1470787200000
1489795200000,2017-03-18,583.2103881835938,3.0,145.0,175.0,1489795200000
1495411200000,2017-05-22,580.8975830078125,3.0,154.0,176.0,1495411200000
1498780800000,2017-06-30,573.5158081054688,4.0,155.0,176.0,1498780800000
1498953600000,2017-07-02,579.7464599609375,3.0,161.0,177.0,1498953600000
1500940800000,2017-07-25,579.5537719726562,4.0,160.0,176.0,1500940800000
