time,datetime,elevation,slope,aspect,hillshade,time_end
1334707200000,2012-04-18,2075.51611328125,0.0,84.0,180.0,1334707200000
1335571200000,2012-04-28,2075.495849609375,0.0,79.0,180.0,1335571200000
1400976000000,2014-05-25,2070.972900390625,0.0,65.0,180.0,1400976000000
1429142400000,2015-04-16,2101.002685546875,1.0,107.0,177.0,1429315200000
1429142400000,2015-04-16,2073.586669921875,0.0,61.0,180.0,1429142400000
1429315200000,2015-04-18,2077.715576171875,0.0,83.0,180.0,1430006400000
1429315200000,2015-04-18,2073.218994140625,0.0,68.0,180.0,1429315200000
1430006400000,2015-04-26,2073.7607421875,0.0,58.0,180.0,1430006400000
1430006400000,2015-04-26,2077.59619140625,0.0,70.0,180.0,1430006400000
1459987200000,2016-04-07,2073.25927734375,0.0,84.0,180.0,1459987200000
1461024000000,2016-04-19,2074.462158203125,0.0,94.0,180.0,1461024000000
1491523200000,2017-04-07,2077.262451171875,0.0,91.0,180.0,1491523200000
1492041600000,2017-04-13,2075.161376953125,0.0,76.0,180.0,1492041600000
