time,datetime,elevation,slope,aspect,hillshade,time_end
1366848000000,2013-04-25,2421.73046875,0.0,347.0,180.0,1366848000000
1367884800000,2013-05-07,2420.980224609375,0.0,320.0,181.0,1367884800000
1368230400000,2013-05-11,2422.967529296875,0.0,358.0,180.0,1368230400000
1376956800000,2013-08-20,2419.3896484375,0.0,329.0,181.0,1376956800000
1401235200000,2014-05-28,2419.09375,0.0,333.0,181.0,1401235200000
1430092800000,2015-04-27,2422.30908203125,0.0,323.0,181.0,1430092800000
1430697600000,2015-05-04,2408.21435546875,0.0,8.0,180.0,1430092800000
1430697600000,2015-05-04,2418.868896484375,0.0,15.0,180.0,1430697600000
1460764800000,2016-04-16,2423.03369140625,0.0,352.0,180.0,1460764800000
1463529600000,2016-05-18,2419.1123046875,0.0,2.0,180.0,1463529600000
1492300800000,2017-04-16,2421.86767578125,0.0,351.0,180.0,1492300800000
