time,datetime,elevation,slope,aspect,hillshade,time_end
1340409600000,2012-06-23,1693.235595703125,2.0,94.0,174.0,1340496000000
1340409600000,2012-06-23,1698.862548828125,2.0,99.0,175.0,1340409600000
1340496000000,2012-06-24,1703.474609375,2.0,96.0,175.0,1340409600000
1340496000000,2012-06-24,1698.1309814453125,2.0,96.0,174.0,1340496000000
1366156800000,2013-04-17,1693.9190673828125,2.0,93.0,174.0,1366156800000
1399593600000,2014-05-09,1700.8154296875,2.0,95.0,175.0,1399593600000
1427155200000,2015-03-24,1700.21533203125,2.0,96.0,174.0,1427155200000
1428019200000,2015-04-03,1705.5059814453125,2.0,95.0,175.0,1428019200000
1458086400000,2016-03-16,1705.4522705078125,2.0,101.0,174.0,1458086400000
1492732800000,2017-04-21,1695.74072265625,2.0,94.0,174.0,1492732800000
