time,datetime,elevation,slope,aspect,hillshade,time_end
1338249600000,2012-05-29,358.4969787597656,3.0,208.0,184.0,1338249600000
1339286400000,2012-06-10,353.5079345703125,2.0,214.0,184.0,1339286400000
1364169600000,2013-03-25,351.288330078125,2.0,216.0,185.0,1364169600000
1369094400000,2013-05-21,349.7919616699219,3.0,214.0,185.0,1369353600000
1369094400000,2013-05-21,355.1419372558594,2.0,209.0,184.0,1369094400000
1369353600000,2013-05-24,357.2861328125,3.0,210.0,185.0,1369353600000
1370908800000,2013-06-11,356.0286865234375,3.0,211.0,185.0,1370908800000
1372464000000,2013-06-29,357.3238525390625,2.0,209.0,183.0,1372377600000
1372464000000,2013-06-29,356.0226135253906,2.0,210.0,184.0,1372464000000
1374105600000,2013-07-18,359.36407470703125,3.0,204.0,184.0,1374451200000
1376870400000,2013-08-19,352.84039306640625,2.0,197.0,183.0,1377302400000
1377993600000,2013-09-01,355.6302490234375,2.0,206.0,183.0,1378598400000
1377993600000,2013-09-01,362.13604736328125,3.0,198.0,183.0,1378598400000
1377993600000,2013-09-01,348.50640869140625,2.0,213.0,184.0,1377993600000
1377993600000,2013-09-01,357.46142578125,2.0,192.0,182.0,1377993600000
1380585600000,2013-10-01,365.17144775390625,3.0,209.0,184.0,1380585600000
1380672000000,2013-10-02,357.50408935546875,3.0,331.0,184.0,1380412800000
1398470400000,2014-04-26,355.6788330078125,2.0,197.0,182.0,1398470400000
1403740800000,2014-06-26,356.8424987792969,3.0,201.0,183.0,1403740800000
1426896000000,2015-03-21,359.879638671875,2.0,200.0,183.0,1426896000000
1427155200000,2015-03-24,360.0148620605469,2.0,199.0,183.0,1427155200000
1430006400000,2015-04-26,347.55535888671875,2.0,200.0,182.0,1430697600000
1434326400000,2015-06-15,354.548828125,2.0,198.0,182.0,1434585600000
1460160000000,2016-04-09,354.8547668457031,2.0,205.0,183.0,1460160000000
1463011200000,2016-05-12,356.2038879394531,2.0,209.0,184.0,1463011200000
1463356800000,2016-05-16,356.5910339355469,2.0,204.0,183.0,1463356800000
1463788800000,2016-05-21,358.48590087890625,2.0,205.0,184.0,1463788800000
1465603200000,2016-06-11,350.0979919433594,2.0,206.0,184.0,1465603200000
1465948800000,2016-06-15,355.21392822265625,2.0,204.0,183.0,1465948800000
1466208000000,2016-06-18,354.4403076171875,2.0,207.0,184.0,1466208000000
1467072000000,2016-06-28,356.4969177246094,2.0,205.0,183.0,1467072000000
1467849600000,2016-07-07,353.0491027832031,2.0,209.0,184.0,1467849600000
1468281600000,2016-07-12,356.37274169921875,2.0,209.0,184.0,1468281600000
1468454400000,2016-07-14,348.7574462890625,2.0,205.0,183.0,1468454400000
1468627200000,2016-07-16,353.6308288574219,2.0,208.0,184.0,1468627200000
1468627200000,2016-07-16,355.5807189941406,2.0,209.0,184.0,1468627200000
1469232000000,2016-07-23,352.0162048339844,2.0,204.0,183.0,1469836800000
1469232000000,2016-07-23,353.646484375,2.0,210.0,184.0,1469232000000
1469664000000,2016-07-28,352.89569091796875,2.0,206.0,183.0,1469664000000
1469836800000,2016-07-30,353.5918884277344,2.0,204.0,183.0,1469836800000
1469836800000,2016-07-30,354.77740478515625,2.0,207.0,184.0,1469836800000
1470528000000,2016-08-07,354.7182922363281,2.0,205.0,183.0,1470528000000
1471305600000,2016-08-16,357.7980651855469,2.0,210.0,184.0,1471305600000
1473897600000,2016-09-15,359.9876403808594,2.0,206.0,184.0,1473897600000
1491523200000,2017-04-07,352.0503845214844,2.0,209.0,184.0,1491523200000
1493078400000,2017-04-25,350.0244445800781,2.0,208.0,184.0,1493078400000
1493856000000,2017-05-04,353.2237548828125,2.0,203.0,183.0,1493856000000
1494633600000,2017-05-13,351.2970886230469,2.0,205.0,184.0,1494633600000
1494979200000,2017-05-17,357.80389404296875,2.0,206.0,184.0,1494979200000
1495324800000,2017-05-21,354.09503173828125,2.0,207.0,184.0,1495324800000
1496102400000,2017-05-30,356.7930908203125,3.0,209.0,184.0,1496102400000
1497052800000,2017-06-10,352.1416931152344,2.0,205.0,183.0,1497052800000
1497052800000,2017-06-10,356.33563232421875,3.0,208.0,184.0,1497052800000
1497830400000,2017-06-19,356.63043212890625,2.0,207.0,184.0,1497830400000
1498608000000,2017-06-28,353.1392822265625,2.0,205.0,183.0,1498608000000
1498867200000,2017-07-01,352.9227600097656,3.0,208.0,184.0,1498867200000
1499212800000,2017-07-05,353.9704895019531,2.0,206.0,184.0,1499212800000
1499472000000,2017-07-08,354.46258544921875,2.0,207.0,184.0,1499472000000
1500163200000,2017-07-16,349.37042236328125,2.0,207.0,184.0,1500163200000
1504742400000,2017-09-07,362.500732421875,2.0,208.0,184.0,1504742400000
