time,datetime,elevation,slope,aspect,hillshade,time_end
1334620800000,2012-04-17,235.8124237060547,1.0,154.0,179.0,1334620800000
1339372800000,2012-06-11,238.51202392578125,2.0,163.0,179.0,1339372800000
1374796800000,2013-07-26,234.6982421875,2.0,156.0,178.0,1374796800000
1424390400000,2015-02-20,238.00047302246094,2.0,155.0,178.0,1424390400000
1424390400000,2015-02-20,239.074462890625,2.0,153.0,178.0,1424390400000
1424736000000,2015-02-24,239.63616943359375,1.0,155.0,179.0,1424736000000
1451433600000,2015-12-30,240.54518127441406,1.0,157.0,179.0,1451433600000
1456099200000,2016-02-22,237.90933227539062,2.0,150.0,178.0,1456099200000
1462320000000,2016-05-04,244.98631286621094,2.0,139.0,177.0,1462320000000
1466640000000,2016-06-23,241.28662109375,1.0,138.0,177.0,1466640000000
1473379200000,2016-09-09,237.83438110351562,2.0,132.0,176.0,1473379200000
1477180800000,2016-10-23,234.12315368652344,2.0,140.0,177.0,1477180800000
1480032000000,2016-11-25,236.51348876953125,2.0,138.0,176.0,1480032000000
1484784000000,2017-01-19,239.70492553710938,2.0,144.0,177.0,1484784000000
1498521600000,2017-06-27,238.89674377441406,1.0,144.0,178.0,1498521600000
