time,datetime,elevation,slope,aspect,hillshade,time_end
1365206400000,2013-04-06,1706.984130859375,0.0,194.0,180.0,1365033600000
1365552000000,2013-04-10,1710.1053466796875,0.0,168.0,180.0,1365206400000
1366502400000,2013-04-21,1707.4703369140625,0.0,180.0,180.0,1366502400000
1398902400000,2014-05-01,1705.2716064453125,0.0,179.0,180.0,1398902400000
1407974400000,2014-08-14,1703.47412109375,0.0,222.0,180.0,1407974400000
1426464000000,2015-03-16,1708.036865234375,0.0,136.0,180.0,1426464000000
1427241600000,2015-03-25,1705.740234375,0.0,178.0,180.0,1427241600000
1427414400000,2015-03-27,1711.2208251953125,0.0,192.0,180.0,1427414400000
1459900800000,2016-04-06,1710.453125,0.0,156.0,180.0,1459900800000
1459987200000,2016-04-07,1707.048828125,0.0,194.0,180.0,1459900800000
1459987200000,2016-04-07,1705.888916015625,0.0,174.0,180.0,1459987200000
1463788800000,2016-05-21,1703.5574951171875,0.0,197.0,180.0,1463788800000
1463788800000,2016-05-21,1700.5374755859375,0.0,175.0,180.0,1463788800000
1464048000000,2016-05-24,1703.3388671875,0.0,151.0,180.0,1464048000000
1464134400000,2016-05-25,1704.929443359375,0.0,118.0,180.0,1464134400000
1464480000000,2016-05-29,1703.8828125,0.0,187.0,180.0,1464480000000
1464566400000,2016-05-30,1701.35888671875,0.0,115.0,180.0,1464566400000
1464825600000,2016-06-02,1701.3841552734375,0.0,157.0,180.0,1464825600000
1465689600000,2016-06-12,1708.128662109375,0.0,127.0,180.0,1466208000000
1465689600000,2016-06-12,1706.2540283203125,0.0,149.0,180.0,1465689600000
1465862400000,2016-06-14,1705.44873046875,0.0,122.0,180.0,1465862400000
1466208000000,2016-06-18,1704.0469970703125,0.0,131.0,180.0,1466208000000
1468022400000,2016-07-09,1703.678466796875,0.0,173.0,180.0,1468022400000
1468281600000,2016-07-12,1703.41748046875,0.0,152.0,180.0,1468281600000
1468454400000,2016-07-14,1706.87841796875,0.0,152.0,180.0,1468454400000
1468540800000,2016-07-15,1703.8779296875,0.0,131.0,180.0,1468540800000
1468713600000,2016-07-17,1706.1263427734375,0.0,219.0,180.0,1468713600000
1469232000000,2016-07-23,1702.2552490234375,0.0,175.0,180.0,1469232000000
1469750400000,2016-07-29,1702.3758544921875,0.0,110.0,180.0,1469750400000
1469836800000,2016-07-30,1710.1064453125,0.0,178.0,180.0,1469836800000
1470700800000,2016-08-09,1702.826904296875,0.0,167.0,180.0,1470700800000
1471305600000,2016-08-16,1705.8560791015625,0.0,134.0,180.0,1471305600000
1472860800000,2016-09-03,1710.124755859375,0.0,140.0,180.0,1472860800000
1473724800000,2016-09-13,1705.764404296875,0.0,147.0,180.0,1473724800000
1473984000000,2016-09-16,1711.32275390625,0.0,118.0,180.0,1473984000000
1474588800000,2016-09-23,1709.5023193359375,0.0,137.0,180.0,1474588800000
1489795200000,2017-03-18,1708.283203125,0.0,163.0,180.0,1489795200000
1492905600000,2017-04-23,1704.959716796875,0.0,242.0,180.0,1492905600000
1492992000000,2017-04-24,1705.65673828125,0.0,151.0,180.0,1492992000000
1493596800000,2017-05-01,1708.4794921875,0.0,134.0,180.0,1493596800000
1494633600000,2017-05-13,1708.536865234375,0.0,234.0,180.0,1494633600000
1494892800000,2017-05-16,1704.135009765625,0.0,216.0,180.0,1494892800000
1495238400000,2017-05-20,1708.0732421875,0.0,187.0,180.0,1495238400000
1495843200000,2017-05-27,1697.93017578125,0.0,175.0,180.0,1495843200000
1496793600000,2017-06-07,1709.4046630859375,0.0,209.0,180.0,1496793600000
1497052800000,2017-06-10,1706.955810546875,0.0,204.0,180.0,1497052800000
1497225600000,2017-06-12,1706.8515625,0.0,157.0,180.0,1497225600000
1497657600000,2017-06-17,1707.55810546875,0.0,184.0,180.0,1497657600000
1498867200000,2017-07-01,1702.814208984375,0.0,180.0,180.0,1498867200000
1498953600000,2017-07-02,1704.787353515625,0.0,148.0,180.0,1498953600000
1499472000000,2017-07-08,1701.2530517578125,0.0,138.0,180.0,1499472000000
1500508800000,2017-07-20,1704.587646484375,0.0,182.0,180.0,1500508800000
1500681600000,2017-07-22,1700.242431640625,0.0,181.0,180.0,1500681600000
1502841600000,2017-08-16,1706.6243896484375,0.0,196.0,180.0,1502841600000
1503360000000,2017-08-22,1701.2939453125,0.0,189.0,180.0,1503360000000
1504742400000,2017-09-07,1707.045166015625,0.0,101.0,180.0,1504742400000
1505088000000,2017-09-11,1708.6229248046875,0.0,165.0,180.0,1505088000000
