time,datetime,elevation,slope,aspect,hillshade,time_end
1331942400000,2012-03-17,1789.51123046875,1.0,243.0,182.0,1331942400000
1333152000000,2012-03-31,1793.350341796875,1.0,241.0,182.0,1333065600000
1347408000000,2012-09-12,1788.0367431640625,1.0,237.0,182.0,1347408000000
1364169600000,2013-03-25,1788.741455078125,1.0,208.0,181.0,1364169600000
1364169600000,2013-03-25,1787.05859375,1.0,244.0,182.0,1364169600000
1365120000000,2013-04-05,1788.10498046875,1.0,237.0,182.0,1365120000000
1398211200000,2014-04-23,1789.3565673828125,1.0,245.0,182.0,1398384000000
1401148800000,2014-05-27,1786.5909423828125,1.0,241.0,182.0,1401148800000
1427068800000,2015-03-23,1789.677490234375,1.0,239.0,182.0,1427068800000
1458086400000,2016-03-16,1784.732421875,1.0,240.0,182.0,1458086400000
1461024000000,2016-04-19,1788.542236328125,1.0,238.0,182.0,1461024000000
1490227200000,2017-03-23,1788.000244140625,1.0,237.0,182.0,1490227200000
1491609600000,2017-04-08,1789.192626953125,1.0,234.0,182.0,1491609600000
