time,datetime,elevation,slope,aspect,hillshade,time_end
1340928000000,2012-06-29,511.5707092285156,6.0,269.0,200.0,1340928000000
1340928000000,2012-06-29,510.8342590332031,3.0,254.0,190.0,1340928000000
1342656000000,2012-07-19,507.314453125,4.0,273.0,192.0,1342656000000
1368057600000,2013-05-09,511.8777160644531,5.0,277.0,195.0,1368057600000
1401753600000,2014-06-03,505.57952880859375,4.0,249.0,191.0,1401753600000
1434931200000,2015-06-22,498.91314697265625,3.0,239.0,188.0,1434931200000
1434931200000,2015-06-22,509.46026611328125,5.0,271.0,197.0,1434931200000
1434931200000,2015-06-22,501.81427001953125,3.0,243.0,188.0,1434931200000
1463270400000,2016-05-15,507.24072265625,7.0,254.0,201.0,1463270400000
1464307200000,2016-05-27,507.37432861328125,7.0,271.0,201.0,1464307200000
1467763200000,2016-07-06,503.9188537597656,1.0,255.0,183.0,1467763200000
1470700800000,2016-08-09,500.55908203125,3.0,261.0,188.0,1470700800000
1471824000000,2016-08-22,505.64349365234375,3.0,261.0,190.0,1471824000000
1473638400000,2016-09-12,506.059326171875,7.0,270.0,203.0,1473638400000
1474502400000,2016-09-22,503.02862548828125,7.0,254.0,200.0,1474502400000
1476748800000,2016-10-18,502.8929443359375,2.0,269.0,187.0,1476748800000
1494374400000,2017-05-10,503.977783203125,4.0,250.0,191.0,1494374400000
1494633600000,2017-05-13,503.1849365234375,7.0,272.0,203.0,1494633600000
1501459200000,2017-07-31,503.5645446777344,4.0,266.0,193.0,1501459200000
1502064000000,2017-08-07,505.3736572265625,6.0,246.0,196.0,1502064000000
1503100800000,2017-08-19,502.0526428222656,1.0,263.0,185.0,1503100800000
