time,datetime,elevation,slope,aspect,hillshade,time_end
1364947200000,2013-04-03,2145.034912109375,0.0,86.0,179.0,1365638400000
1365206400000,2013-04-06,2148.92626953125,0.0,76.0,179.0,1365206400000
1372291200000,2013-06-27,2149.541259765625,0.0,81.0,179.0,1372291200000
1372291200000,2013-06-27,2147.75439453125,0.0,83.0,179.0,1372291200000
1373414400000,2013-07-10,2148.53857421875,0.0,72.0,180.0,1373414400000
1376524800000,2013-08-15,2151.140869140625,0.0,72.0,180.0,1376524800000
1376870400000,2013-08-19,2148.919921875,0.0,76.0,180.0,1376870400000
1394755200000,2014-03-14,2153.1767578125,0.0,71.0,180.0,1394755200000
1431475200000,2015-05-13,2147.5302734375,0.0,74.0,179.0,1431475200000
1431561600000,2015-05-14,2149.990234375,0.0,76.0,179.0,1431561600000
1431734400000,2015-05-16,2147.453369140625,0.0,80.0,180.0,1431734400000
1460073600000,2016-04-08,2148.224853515625,0.0,48.0,180.0,1460073600000
1462492800000,2016-05-06,2141.08935546875,0.0,69.0,179.0,1462492800000
1492732800000,2017-04-21,2149.146728515625,0.0,76.0,179.0,1492732800000
1492819200000,2017-04-22,2146.304931640625,0.0,66.0,180.0,1492819200000
