time,datetime,elevation,slope,aspect,hillshade,time_end
1349913600000,2012-10-11,2136.89501953125,2.0,266.0,185.0,1349913600000
1367020800000,2013-04-27,2137.46533203125,2.0,271.0,187.0,1367020800000
1394409600000,2014-03-10,2141.0517578125,2.0,276.0,187.0,1394409600000
1424822400000,2015-02-25,2135.4443359375,2.0,266.0,187.0,1424822400000
1426550400000,2015-03-17,2138.983154296875,2.0,265.0,187.0,1426550400000
1449187200000,2015-12-04,2133.63037109375,2.0,267.0,186.0,1449187200000
1452470400000,2016-01-11,2137.535888671875,2.0,271.0,186.0,1452470400000
1469750400000,2016-07-29,2135.451904296875,2.0,265.0,186.0,1469750400000
1471996800000,2016-08-24,2135.188720703125,2.0,267.0,186.0,1471996800000
1472601600000,2016-08-31,2135.18115234375,2.0,267.0,186.0,1472601600000
1474502400000,2016-09-22,2135.804931640625,2.0,267.0,186.0,1474675200000
1474502400000,2016-09-22,2132.706298828125,2.0,265.0,186.0,1474502400000
1474675200000,2016-09-24,2139.5673828125,2.0,265.0,186.0,1475366400000
1474675200000,2016-09-24,2138.3095703125,2.0,263.0,186.0,1474675200000
1475107200000,2016-09-29,2139.58740234375,2.0,272.0,186.0,1475107200000
1475366400000,2016-10-02,2135.483154296875,2.0,265.0,186.0,1475366400000
1475712000000,2016-10-06,2142.76513671875,2.0,269.0,186.0,1475712000000
1476576000000,2016-10-16,2138.88671875,2.0,273.0,186.0,1476576000000
1476835200000,2016-10-19,2135.6162109375,2.0,268.0,186.0,1476835200000
1477180800000,2016-10-23,2141.443115234375,2.0,267.0,186.0,1477180800000
1477440000000,2016-10-26,2136.0947265625,2.0,271.0,186.0,1477440000000
1485129600000,2017-01-23,2135.915283203125,2.0,265.0,186.0,1485129600000
1487721600000,2017-02-22,2138.57421875,2.0,265.0,186.0,1487721600000
1489536000000,2017-03-15,2138.289794921875,2.0,268.0,186.0,1489536000000
1494806400000,2017-05-15,2137.92822265625,2.0,267.0,186.0,1494806400000
1496102400000,2017-05-30,2137.278076171875,2.0,271.0,186.0,1496102400000
1496275200000,2017-06-01,2133.9951171875,2.0,270.0,186.0,1496275200000
