time,datetime,elevation,slope,aspect,hillshade,time_end
1319155200000,2011-10-21,1816.61181640625,1.0,121.0,178.0,1319155200000
1347148800000,2012-09-09,1816.1387939453125,1.0,123.0,178.0,1347148800000
1366070400000,2013-04-16,1824.80908203125,1.0,127.0,178.0,1366070400000
1369094400000,2013-05-21,1814.553466796875,1.0,129.0,178.0,1368921600000
1369094400000,2013-05-21,1818.1695556640625,1.0,131.0,178.0,1369094400000
1431043200000,2015-05-08,1814.3597412109375,1.0,123.0,178.0,1431043200000
1431561600000,2015-05-14,1815.581787109375,1.0,123.0,178.0,1431561600000
1431734400000,2015-05-16,1817.7630615234375,1.0,112.0,177.0,1431734400000
1462492800000,2016-05-06,1815.56494140625,1.0,121.0,178.0,1462492800000
1501372800000,2017-07-30,1818.26904296875,1.0,116.0,178.0,1501372800000
1505779200000,2017-09-19,1814.590576171875,1.0,124.0,178.0,1505779200000
