time,datetime,Blue,Green,Red,NIR,visnirAlbedo
1250777765355,2009-08-20 14:16:05.355,0.5737299919128418,0.55682772397995,0.5459598302841187,0.3926194906234741,0.40529002759456645
1250949823759,2009-08-22 14:03:43.759,0.5822131037712097,0.5686622858047485,0.5646042823791504,0.4067280888557434,0.39995686259269736
1253542563684,2009-09-21 14:16:03.684,0.6804351806640625,0.6250329613685608,0.5744079351425171,0.4153796136379242,0.5101552556961774
1281967917775,2010-08-16 14:11:57.775,0.5975735783576965,0.5870848298072815,0.5539544820785522,0.379475861787796,0.4211902529925109
1283955492119,2010-09-08 14:18:12.119,0.5776988863945007,0.5755483508110046,0.5519120693206787,0.36363697052001953,0.38601100986599934
1284127550578,2010-09-10 14:05:50.578,0.6239923238754272,0.6213663220405579,0.5945403575897217,0.4224006235599518,0.4336895259767771
1288274763632,2010-10-28 14:06:03.632,0.9684966802597046,0.974197506904602,0.9756568670272827,0.9252856969833374,0.7406742194652556
1313158017806,2011-08-12 14:06:57.806,0.6589547991752625,0.637970507144928,0.6092458367347717,0.4186738133430481,0.44328031777143495
1313763188146,2011-08-19 14:13:08.146,0.6119039058685303,0.5977568030357361,0.5641374588012695,0.3776790201663971,0.4203666437178852
1316527980295,2011-09-20 14:13:00.295,0.7412104606628418,0.7261186838150024,0.6862161159515381,0.4756739139556885,0.48783363018035886
1317910377192,2011-10-06 14:12:57.192,0.7660840749740601,0.7544381618499756,0.7233590483665466,0.5620890855789185,0.5404332934379577
1318687609929,2011-10-15 14:06:49.929,0.8916640877723694,0.8873609900474548,0.8785250186920166,0.7530210018157959,0.6329457115113737
1342793674730,2012-07-20 14:14:34.730,0.6240832209587097,0.5942690372467041,0.5413789749145508,0.3051062524318695,0.40226060421764864
1344781261324,2012-08-12 14:21:01.324,0.6959168314933777,0.6774687767028809,0.6349803805351257,0.4190065860748291,0.4563585663974288
1345558495942,2012-08-21 14:14:55.942,0.6860703825950623,0.677826464176178,0.6398530602455139,0.44319748878479004,0.46232825546860706
1346163669890,2012-08-28 14:21:09.890,0.7263650298118591,0.7069806456565857,0.6823354959487915,0.5471153259277344,0.5335252057135107
1346940906457,2012-09-06 14:15:06.457,0.7294856309890747,0.7284140586853027,0.6928101778030396,0.5322081446647644,0.5203571614086631
1347718139632,2012-09-15 14:08:59.632,0.9603771567344666,0.9594415426254272,0.9507976770401001,0.8707147240638733,0.7183378395080566
1348323314914,2012-09-22 14:15:14.914,0.8474611639976501,0.8469088077545166,0.8392812609672546,0.75308758020401,0.638778787636757
1348928490686,2012-09-29 14:21:30.686,0.6064807772636414,0.5811526775360107,0.5208088159561157,0.3069363832473755,0.41773618951439867
1375194070015,2013-07-30 14:21:10.015,0.6580761671066284,0.6432766914367676,0.5979833006858826,0.3747508227825165,0.42743328255116947
1375971295523,2013-08-08 14:14:55.523,0.7891399264335632,0.7634407877922058,0.7330167889595032,0.544420063495636,0.5313450080513954
1376576472095,2013-08-15 14:21:12.095,0.6577429175376892,0.6361222863197327,0.6013095378875732,0.44602587819099426,0.48046067720353597
1377353707529,2013-08-24 14:15:07.529,0.6152668595314026,0.6040169596672058,0.5762752890586853,0.40805909037590027,0.433466734018922
1377958883436,2013-08-31 14:21:23.436,0.7903820872306824,0.7641264200210571,0.7478097677230835,0.616793155670166,0.5718459628283978
1378045306750,2013-09-01 14:21:46.750,0.9405624866485596,0.8960949778556824,0.8791000247001648,0.7103049755096436,0.637078302896023
1378130943511,2013-09-02 14:09:03.511,0.9127203822135925,0.9197942614555359,0.935508668422699,0.8295202255249023,0.6404429253399373
1404310771245,2014-07-02 14:19:31.245,0.8162350058555603,0.7759475111961365,0.7615925073623657,0.5672500133514404,0.530436004191637
1405088004929,2014-07-11 14:13:24.929,0.6410049796104431,0.5915325284004211,0.5612825155258179,0.39719000458717346,0.46055161113440996
1405088028807,2014-07-11 14:13:48.807,0.6472749710083008,0.5997275114059448,0.5635650157928467,0.3931474983692169,0.4640584864169359
1406470431964,2014-07-27 14:13:51.964,0.40406501293182373,0.37829750776290894,0.34804749488830566,0.20284749567508698,0.3219660843029619
1407075583851,2014-08-03 14:19:43.851,0.35079750418663025,0.3515399992465973,0.34708499908447266,0.2636775076389313,0.3172070477426053
1407680757629,2014-08-10 14:25:57.629,0.3269824981689453,0.32425999641418457,0.33910998702049255,0.2563624978065491,0.2849915190517902
1408457988683,2014-08-19 14:19:48.683,0.29387250542640686,0.3040750026702881,0.32101500034332275,0.23785500228405,0.2598079524949194
1439475936719,2015-08-13 14:25:36.719,0.9745799899101257,0.889989972114563,0.8970299959182739,0.695977509021759,0.6119590812683107
1439647996194,2015-08-15 14:13:16.194,0.7887074947357178,0.7368425130844116,0.7308474779129028,0.5445349812507629,0.513589557772875
1439648020072,2015-08-15 14:13:40.072,0.7843624949455261,0.7332950234413147,0.7272449731826782,0.5450025200843811,0.5144627932667734
1440253170152,2015-08-22 14:19:30.152,0.6091600060462952,0.58017498254776,0.5744550228118896,0.43714749813079834,0.43948058260083206
1441635575770,2015-09-07 14:19:35.770,0.6354774832725525,0.5694774985313416,0.5021575093269348,0.328000009059906,0.4838792914867402
1442240750589,2015-09-14 14:25:50.589,0.6760125160217285,0.6325349807739258,0.6301699876785278,0.48205500841140747,0.47136725371479987
1464531192374,2016-05-29 14:13:12.374,0.8333399891853333,0.7468799948692322,0.6967750191688538,0.5140374898910522,0.5903744869053364
1465136364889,2016-06-05 14:19:24.889,0.8966724872589111,0.8703550100326538,0.8770924806594849,0.7114599943161011,0.5876216520190243
