time,datetime,Blue,Green,Red,NIR,visnirAlbedo
1250430440176,2009-08-16 13:47:20.176,0.6836768984794617,0.7114521861076355,0.6657918691635132,0.4815303087234497,0.47510142840743075
1250516520205,2009-08-17 13:42:00.205,0.5389493703842163,0.5010233521461487,0.4477192163467407,0.2562585473060608,0.38951849761605273
1250688578647,2009-08-19 13:29:38.647,0.7261529564857483,0.7135984897613525,0.6957862973213196,0.47597336769104004,0.44894124642014516
1251121691163,2009-08-24 13:48:11.163,0.7463911771774292,0.7487444877624512,0.7173193097114563,0.5004305243492126,0.47556253183484093
1251812855167,2009-09-01 13:47:35.167,0.7413316369056702,0.7743811011314392,0.7314411997795105,0.5505759119987488,0.5123623434901237
1251984915252,2009-09-03 13:35:15.252,0.6626812815666199,0.6738021373748779,0.6195163130760193,0.4601011872291565,0.49411440258026124
1252070978490,2009-09-04 13:29:38.490,0.7433615326881409,0.736790657043457,0.7097914814949036,0.5634200572967529,0.5350249031603336
1252504090620,2009-09-09 13:48:10.620,0.7559346556663513,0.7659448385238647,0.7071071863174438,0.4966704249382019,0.5120626180291177
1252590091901,2009-09-10 13:41:31.901,0.7511478066444397,0.774053156375885,0.7102875113487244,0.477803498506546,0.49188387899100794
1269265069434,2010-03-22 13:37:49.434,0.9253237843513489,0.9162766933441162,0.9414900541305542,0.9010282158851624,0.7015847628712655
1269870241745,2010-03-29 13:44:01.745,0.9042978286743164,0.910582959651947,0.9397394061088562,0.8787672519683838,0.6638476323246956
1270475413512,2010-04-05 13:50:13.512,0.9288685321807861,0.9260543584823608,0.9593466520309448,0.910345196723938,0.6878977693676949
1270819530475,2010-04-09 13:25:30.475,0.9223546981811523,0.9275448322296143,0.9509727358818054,0.9004625678062439,0.6905000360429288
1271857813278,2010-04-21 13:50:13.278,0.8669116497039795,0.8632148504257202,0.8894373774528503,0.8173416256904602,0.6333559154808523
1272201929544,2010-04-25 13:25:29.544,0.9248390793800354,0.9331491589546204,0.9539196491241455,0.9255186319351196,0.7144218311369419
1272635041177,2010-04-30 13:44:01.177,0.8536416888237,0.8568355441093445,0.8788167834281921,0.8198704719543457,0.6399322849094866
1273240210291,2010-05-07 13:50:10.291,0.8670328259468079,0.8884043097496033,0.9052807688713074,0.7997723817825317,0.6086454529821874
1273584325817,2010-05-11 13:25:25.817,0.8134075999259949,0.837846577167511,0.8381724953651428,0.7281313538551331,0.5847647062897683
1274622607457,2010-05-23 13:50:07.457,0.7458155751228333,0.7491320371627808,0.7438416481018066,0.6041154265403748,0.5215207079648971
1274794666171,2010-05-25 13:37:46.171,0.7463911771774292,0.7804623246192932,0.7762578725814819,0.6423483490943909,0.5227006094515325
1274966724856,2010-05-27 13:25:24.856,0.670770525932312,0.6958317160606384,0.6945608258247375,0.552006721496582,0.4642340165376662
1275399837869,2010-06-01 13:43:57.869,0.8217695355415344,0.8278602361679077,0.8132257461547852,0.6665393114089966,0.5725612319886688
1275571896382,2010-06-03 13:31:36.382,0.7640239000320435,0.7653188109397888,0.7304491996765137,0.5312431454658508,0.5064315012276174
1276349125795,2010-06-12 13:25:25.795,0.5462205410003662,0.5395379066467285,0.5324798226356506,0.35927796363830566,0.3646616635799409
1276782238692,2010-06-17 13:43:58.692,0.6083592176437378,0.6076239347457886,0.5928480625152588,0.46732187271118164,0.45487320114374163
1277387411247,2010-06-24 13:50:11.247,0.522225558757782,0.5146465301513672,0.5082917213439941,0.3235073387622833,0.3380121744841337
1278336700736,2010-07-05 13:31:40.736,0.43966689705848694,0.4230702221393585,0.4125603139400482,0.28311148285865784,0.3401151031017304
1279113930816,2010-07-14 13:25:30.816,0.4765380322933197,0.4651917517185211,0.44920724630355835,0.3097980320453644,0.3592943651974202
1279547043456,2010-07-19 13:44:03.456,0.540645956993103,0.5212345719337463,0.5033023357391357,0.34467023611068726,0.3858725777566434
1280152214294,2010-07-26 13:50:14.294,0.4577237665653229,0.45070409774780273,0.4468730688095093,0.2954897880554199,0.3244699994832277
1280496330842,2010-07-30 13:25:30.842,0.446332186460495,0.43502405285835266,0.41253113746643066,0.2519327998161316,0.32639541378915315
1281706671980,2010-08-13 13:37:51.980,0.49174702167510986,0.4894869029521942,0.48906370997428894,0.34450384974479675,0.3490138116151094
1282311844440,2010-08-20 13:44:04.440,0.4998059570789337,0.5112184286117554,0.5020768642425537,0.35731473565101624,0.360526019126177
1282917016554,2010-08-27 13:50:16.554,0.5865152478218079,0.5676785111427307,0.561978280544281,0.4329487979412079,0.43123714887201803
1283089075210,2010-08-29 13:37:55.210,0.5478869080543518,0.5497031211853027,0.5379360318183899,0.38646361231803894,0.3889875400096178
1284643534753,2010-09-16 13:25:34.753,0.8272229433059692,0.8378167748451233,0.8529946804046631,0.7596094608306885,0.5967966464519503
1285076647005,2010-09-21 13:44:07.005,0.8704866766929626,0.8720088005065918,0.8975487351417542,0.8318495154380798,0.6415510634064676
1301837585677,2011-04-03 13:33:05.677,0.9077819585800171,0.9110599160194397,0.9462168216705322,0.9152699112892151,0.6883619539320469
1302442756530,2011-04-10 13:39:16.530,0.9638006687164307,0.9714549779891968,0.9911209940910339,0.9603908061981201,0.7385709392786026
1303825155707,2011-04-26 13:39:15.707,0.9487735033035278,0.9566096067428589,0.9727975130081177,0.9372646808624268,0.727655261862278
1304430326769,2011-05-03 13:45:26.769,0.9326252937316895,0.943910539150238,0.9643360376358032,0.91400545835495,0.6993792509615422
1305812723697,2011-05-19 13:45:23.697,0.7426949739456177,0.7199181914329529,0.7290194630622864,0.6724955439567566,0.5852843541800976
